time,open,high,low,close,volume,gold_close,gold_high,gold_low,gold_open,gold_volume,usd_close,usd_high,usd_low,usd_open,usd_volume
2025-06-03 05:00:00+00:00,105135.0,105420.0,105135.0,105396.5,3896,3389.800048828125,3392.800048828125,3381.10009765625,3387.10009765625,5783.0,98.78500366210938,98.88500213623047,98.76499938964844,98.7750015258789,2471.0
2025-06-03 06:00:00+00:00,105407.5,105419.0,105162.0,105368.5,4119,3383.199951171875,3392.10009765625,3375.60009765625,3389.89990234375,10081.0,98.74500274658203,98.8499984741211,98.7249984741211,98.79000091552734,720.0
2025-06-03 07:00:00+00:00,105368.5,105390.5,105108.5,105134.5,5396,3384.60009765625,3385.5,3376.699951171875,3382.699951171875,7099.0,98.83000183105469,98.83499908447266,98.70500183105469,98.74500274658203,1178.0
2025-06-03 08:00:00+00:00,105125.0,105206.5,104822.0,105039.5,5141,3385.5,3389.800048828125,3384.300048828125,3384.699951171875,4852.0,98.8550033569336,98.9000015258789,98.81500244140625,98.83000183105469,485.0
2025-06-03 09:00:00+00:00,105045.0,105233.0,105011.5,105142.5,3480,3381.199951171875,3387.0,3379.89990234375,3385.5,4084.0,98.86000061035156,98.92500305175781,98.80999755859375,98.875,470.0
2025-06-03 10:00:00+00:00,105142.0,105302.5,105091.5,105231.5,3239,3379.89990234375,3383.10009765625,3379.10009765625,3381.5,2815.0,98.9749984741211,98.98500061035156,98.8499984741211,98.8499984741211,481.0
2025-06-03 11:00:00+00:00,105258.0,105305.0,105121.5,105240.5,12953,3383.300048828125,3384.800048828125,3377.699951171875,3380.10009765625,3736.0,99.02999877929688,99.06500244140625,98.9749984741211,98.9749984741211,1094.0
2025-06-03 12:00:00+00:00,105261.0,105398.0,105184.0,105259.5,4235,3383.60009765625,3387.199951171875,3371.0,3383.5,13812.0,99.11000061035156,99.13999938964844,98.99500274658203,99.0199966430664,1461.0
2025-06-03 13:00:00+00:00,105259.0,105600.5,104979.0,105366.0,7009,3370.39990234375,3387.0,3364.5,3383.699951171875,18013.0,99.08499908447266,99.13999938964844,99.01000213623047,99.11000061035156,1940.0
2025-06-03 14:00:00+00:00,105425.0,106657.0,105100.0,106495.0,13728,3370.5,3374.60009765625,3357.199951171875,3369.800048828125,22917.0,99.05500030517578,99.2699966430664,99.03500366210938,99.08999633789062,2654.0
2025-06-03 15:00:00+00:00,106532.0,106714.0,106277.5,106556.0,7958,3374.0,3375.5,3368.0,3370.39990234375,8897.0,99.19000244140625,99.21499633789062,99.04499816894531,99.05500030517578,1328.0
2025-06-03 16:00:00+00:00,106599.5,106616.0,105737.0,105761.0,4815,3372.300048828125,3377.39990234375,3367.89990234375,3374.0,6463.0,99.19499969482422,99.25,99.12000274658203,99.18499755859375,1039.0
2025-06-03 17:00:00+00:00,105715.0,106091.5,105714.5,105889.5,3057,3377.60009765625,3378.699951171875,3371.0,3372.300048828125,5261.0,99.13999938964844,99.19499969482422,99.125,99.19000244140625,772.0
2025-06-03 18:00:00+00:00,105889.5,105996.0,105536.5,105959.5,2932,3377.60009765625,3378.199951171875,3374.60009765625,3377.60009765625,2699.0,99.16000366210938,99.20999908447266,99.13999938964844,99.13999938964844,702.0
2025-06-03 19:00:00+00:00,105960.0,106366.0,105960.0,106184.0,2984,3376.39990234375,3379.800048828125,3374.89990234375,3377.800048828125,2161.0,99.2300033569336,99.23500061035156,99.15499877929688,99.16500091552734,680.0
2025-06-03 20:00:00+00:00,106204.5,106204.5,105330.0,105686.5,6050,3376.89990234375,3379.300048828125,3376.199951171875,3376.39990234375,1467.0,99.20999908447266,99.2249984741211,99.18499755859375,99.2249984741211,0.0
2025-06-03 21:00:00+00:00,105692.5,105795.5,105225.0,105306.0,4122,3379.0499267578125,3380.9000244140625,3376.699951171875,3377.0999755859375,733.5,99.1924991607666,99.20749855041504,99.15999794006348,99.1974983215332,128.5
2025-06-03 22:00:00+00:00,105304.0,105842.5,105263.5,105687.0,2688,3381.199951171875,3382.5,3377.199951171875,3377.800048828125,0.0,99.17499923706055,99.18999862670898,99.1349983215332,99.16999816894531,257.0
2025-06-03 23:00:00+00:00,105687.0,105687.0,105220.0,105314.5,3690,3384.5,3386.10009765625,3378.60009765625,3381.0,2769.0,99.15749931335449,99.17249870300293,99.10999870300293,99.14249801635742,385.5
2025-06-04 00:00:00+00:00,105330.5,105484.0,105072.0,105428.0,3321,3373.60009765625,3384.699951171875,3373.10009765625,3384.39990234375,6770.0,99.13999938964844,99.15499877929688,99.08499908447266,99.11499786376953,514.0
2025-06-04 01:00:00+00:00,105427.5,105682.0,105360.5,105525.0,4084,3395.199951171875,3396.699951171875,3369.699951171875,3373.60009765625,9744.0,99.08000183105469,99.23500061035156,99.0250015258789,99.13500213623047,740.0
2025-06-04 02:00:00+00:00,105545.5,105788.0,105375.5,105432.5,2861,3389.39990234375,3397.10009765625,3386.800048828125,3395.10009765625,5230.0,99.16500091552734,99.18499755859375,99.05999755859375,99.08499908447266,350.0
2025-06-04 03:00:00+00:00,105435.0,105706.5,105398.0,105475.0,2549,3383.699951171875,3391.199951171875,3382.10009765625,3389.5,3485.0,99.2300033569336,99.24500274658203,99.125,99.16000366210938,873.0
2025-06-04 04:00:00+00:00,105511.5,105566.5,105360.5,105369.5,2933,3378.39990234375,3385.699951171875,3375.89990234375,3383.5,4408.0,99.26000213623047,99.2699966430664,99.15499877929688,99.2300033569336,903.0
2025-06-04 05:00:00+00:00,105369.5,105480.0,105296.0,105307.5,10604,3374.699951171875,3380.300048828125,3372.0,3378.39990234375,5667.0,99.27999877929688,99.33499908447266,99.2300033569336,99.25499725341797,1037.0
2025-06-04 06:00:00+00:00,105307.5,105391.5,105200.5,105250.0,5150,3379.60009765625,3382.199951171875,3372.5,3374.5,4546.0,99.16000366210938,99.33000183105469,99.16000366210938,99.28500366210938,670.0
2025-06-04 07:00:00+00:00,105291.5,105425.0,105212.0,105260.5,3266,3378.0,3387.10009765625,3377.199951171875,3379.699951171875,6011.0,99.11499786376953,99.16000366210938,99.01499938964844,99.16000366210938,1566.0
2025-06-04 08:00:00+00:00,105281.5,105518.5,105279.5,105392.0,4310,3386.5,3388.0,3375.10009765625,3378.0,5349.0,99.00499725341797,99.12999725341797,98.9800033569336,99.12000274658203,1304.0
2025-06-04 09:00:00+00:00,105405.0,105855.5,105279.5,105783.5,7391,3387.10009765625,3389.0,3383.300048828125,3386.5,4510.0,99.125,99.1449966430664,99.00499725341797,99.01000213623047,784.0
2025-06-04 10:00:00+00:00,105794.5,105950.0,105603.5,105653.0,2379,3374.60009765625,3388.39990234375,3370.5,3386.699951171875,7119.0,99.16999816894531,99.20500183105469,99.11499786376953,99.12999725341797,508.0
2025-06-04 11:00:00+00:00,105627.0,105756.5,105040.5,105043.5,29805,3370.5,3376.199951171875,3366.89990234375,3374.60009765625,8475.0,99.18000030517578,99.18499755859375,99.11499786376953,99.16500091552734,657.0
2025-06-04 12:00:00+00:00,105034.5,105120.0,104750.0,104988.0,10906,3383.0,3385.39990234375,3368.199951171875,3370.5,18033.0,98.91000366210938,99.18000030517578,98.8949966430664,99.18000030517578,2826.0
2025-06-04 13:00:00+00:00,104962.0,105219.5,104660.0,104698.0,9119,3376.800048828125,3387.199951171875,3375.199951171875,3383.199951171875,13849.0,98.98999786376953,99.0199966430664,98.87000274658203,98.91500091552734,1429.0
2025-06-04 14:00:00+00:00,104515.5,104983.5,104131.0,104969.0,14242,3401.5,3409.699951171875,3375.10009765625,3376.89990234375,27176.0,98.68499755859375,98.9800033569336,98.66000366210938,98.9800033569336,3588.0
2025-06-04 15:00:00+00:00,104969.0,105499.5,104875.5,105255.0,6885,3396.300048828125,3403.300048828125,3394.5,3401.5,10199.0,98.7249984741211,98.78500366210938,98.68000030517578,98.69499969482422,1374.0
2025-06-04 16:00:00+00:00,105255.0,105423.0,105041.0,105409.0,3820,3399.39990234375,3400.5,3395.39990234375,3396.5,5004.0,98.625,98.73999786376953,98.61499786376953,98.72000122070312,1568.0
2025-06-04 17:00:00+00:00,105420.0,105428.0,104901.5,105000.5,2913,3403.699951171875,3405.5,3397.300048828125,3399.300048828125,5660.0,98.69000244140625,98.69499969482422,98.625,98.625,517.0
2025-06-04 18:00:00+00:00,105057.5,105252.0,104878.0,104906.0,2488,3400.699951171875,3406.800048828125,3399.60009765625,3403.800048828125,3424.0,98.7300033569336,98.73500061035156,98.66999816894531,98.69499969482422,1095.0
2025-06-04 19:00:00+00:00,104906.0,105043.0,104826.5,104879.0,2388,3397.300048828125,3400.89990234375,3396.300048828125,3400.800048828125,3486.0,98.80500030517578,98.81500244140625,98.72000122070312,98.7300033569336,641.0
2025-06-04 20:00:00+00:00,104876.5,104915.5,104355.0,104558.5,4381,3397.39990234375,3399.300048828125,3394.39990234375,3397.199951171875,2450.0,98.75499725341797,98.81999969482422,98.7300033569336,98.80500030517578,0.0
2025-06-04 21:00:00+00:00,104540.5,104994.0,104490.5,104866.5,2707,3397.2999267578125,3399.4000244140625,3395.0999755859375,3397.5999755859375,1225.0,98.73874855041504,98.8125,98.72000312805176,98.79000091552734,223.0
2025-06-04 22:00:00+00:00,104859.0,104980.5,104681.5,104727.5,1981,3397.199951171875,3399.5,3395.800048828125,3398.0,0.0,98.72249984741211,98.80500030517578,98.71000289916992,98.7750015258789,446.0
2025-06-04 23:00:00+00:00,104744.0,104819.5,104568.5,104629.5,1990,3401.60009765625,3402.699951171875,3396.0,3397.300048828125,1981.0,98.70625114440918,98.79750061035156,98.70000267028809,98.76000213623047,669.0
2025-06-05 00:00:00+00:00,104642.0,104940.0,104595.0,104939.5,1556,3403.5,3405.199951171875,3395.5,3401.699951171875,5345.0,98.69000244140625,98.79000091552734,98.69000244140625,98.74500274658203,892.0
2025-06-05 01:00:00+00:00,104917.5,105114.0,104643.0,104725.0,2426,3397.300048828125,3407.699951171875,3394.10009765625,3403.5,6975.0,98.80000305175781,98.81999969482422,98.6500015258789,98.69000244140625,1314.0
2025-06-05 02:00:00+00:00,104734.0,105196.5,104729.0,104969.5,2633,3393.699951171875,3398.800048828125,3391.10009765625,3397.10009765625,4281.0,98.79000091552734,98.8499984741211,98.7750015258789,98.80500030517578,168.0
2025-06-05 03:00:00+00:00,104951.5,105027.5,104827.5,104996.0,3074,3393.60009765625,3400.5,3392.699951171875,3393.89990234375,3321.0,98.84500122070312,98.8499984741211,98.7300033569336,98.79499816894531,981.0
2025-06-05 04:00:00+00:00,104995.0,105182.5,104988.0,105130.0,1166,3391.60009765625,3395.89990234375,3386.89990234375,3393.10009765625,4858.0,98.84500122070312,98.86000061035156,98.81500244140625,98.86000061035156,175.0
2025-06-05 05:00:00+00:00,105138.0,105145.0,104529.5,104603.5,6119,3387.300048828125,3393.39990234375,3384.5,3391.60009765625,4769.0,98.87999725341797,98.8949966430664,98.83000183105469,98.83499908447266,425.0
2025-06-05 06:00:00+00:00,104600.5,104650.5,104328.0,104409.0,3146,3389.300048828125,3393.60009765625,3386.800048828125,3387.5,3902.0,98.86499786376953,98.88999938964844,98.80000305175781,98.87999725341797,1338.0
2025-06-05 07:00:00+00:00,104418.0,104576.5,104393.0,104473.5,3951,3394.800048828125,3398.0,3389.10009765625,3390.10009765625,5074.0,98.86000061035156,98.88999938964844,98.74500274658203,98.87999725341797,746.0
2025-06-05 08:00:00+00:00,104492.0,104632.0,104373.5,104630.0,3694,3398.800048828125,3400.39990234375,3393.300048828125,3394.800048828125,3235.0,98.84500122070312,98.86000061035156,98.80000305175781,98.8550033569336,513.0
2025-06-05 09:00:00+00:00,104636.0,104879.5,104615.0,104855.0,2907,3413.5,3415.300048828125,3397.5,3398.699951171875,13965.0,98.79000091552734,98.8499984741211,98.76499938964844,98.83000183105469,696.0
2025-06-05 10:00:00+00:00,104855.0,104855.0,104472.0,104613.5,4488,3424.10009765625,3424.699951171875,3411.800048828125,3413.300048828125,10779.0,98.73999786376953,98.79499816894531,98.68000030517578,98.79499816894531,407.0
2025-06-05 11:00:00+00:00,104613.5,104810.0,104500.5,104773.0,12583,3416.60009765625,3427.699951171875,3416.300048828125,3424.0,11866.0,98.75499725341797,98.81500244140625,98.71499633789062,98.74500274658203,755.0
2025-06-05 12:00:00+00:00,104772.5,105735.0,104744.0,105603.0,13140,3405.10009765625,3425.0,3400.5,3416.800048828125,19396.0,98.73999786376953,98.82499694824219,98.56500244140625,98.75499725341797,4688.0
2025-06-05 13:00:00+00:00,105632.0,105860.0,104262.5,104483.0,23824,3401.89990234375,3412.60009765625,3394.800048828125,3405.699951171875,26339.0,98.3949966430664,98.81500244140625,98.29499816894531,98.73500061035156,6447.0
2025-06-05 14:00:00+00:00,104454.0,104873.0,103855.0,104599.0,17952,3391.0,3407.300048828125,3387.10009765625,3401.89990234375,27934.0,98.58999633789062,98.6050033569336,98.41500091552734,98.51000213623047,2626.0
2025-06-05 15:00:00+00:00,104588.0,104825.0,104284.5,104492.0,8026,3368.10009765625,3396.39990234375,3362.300048828125,3390.89990234375,29296.0,98.74500274658203,98.78500366210938,98.58000183105469,98.5999984741211,4469.0
2025-06-05 16:00:00+00:00,104490.5,104548.0,103221.0,103221.0,15949,3376.800048828125,3379.39990234375,3362.800048828125,3367.699951171875,13511.0,98.66000366210938,98.80999755859375,98.66000366210938,98.75,2209.0
2025-06-05 17:00:00+00:00,103200.0,103530.5,103086.0,103354.0,7011,3376.89990234375,3377.800048828125,3371.699951171875,3377.10009765625,6630.0,98.68499755859375,98.7699966430664,98.65499877929688,98.65499877929688,1150.0
2025-06-09 23:00:00+00:00,110131.5,110275.5,109840.0,110227.5,5208,3346.60009765625,3354.89990234375,3344.10009765625,3344.699951171875,1532.0,98.81999969482422,98.86999893188477,98.75749969482422,98.79249954223633,1319.0
2025-06-10 00:00:00+00:00,110239.0,110266.0,109862.0,109871.0,4929,3336.10009765625,3346.60009765625,3333.800048828125,3346.60009765625,7002.0,98.95500183105469,98.97000122070312,98.86000061035156,98.93000030517578,1488.0
2025-06-10 01:00:00+00:00,109862.5,109915.0,109600.5,109745.0,4000,3326.199951171875,3339.699951171875,3322.60009765625,3336.199951171875,8806.0,99.17500305175781,99.19499969482422,98.91500091552734,98.94999694824219,1318.0
2025-06-10 02:00:00+00:00,109743.0,109743.0,109344.5,109608.5,4235,3329.10009765625,3330.0,3321.300048828125,3325.800048828125,5850.0,99.1449966430664,99.2699966430664,99.13999938964844,99.19000244140625,699.0
2025-06-10 03:00:00+00:00,109608.0,109640.5,109341.0,109526.0,2792,3329.199951171875,3330.199951171875,3324.699951171875,3328.800048828125,2796.0,99.11000061035156,99.19999694824219,99.09500122070312,99.17500305175781,345.0
2025-06-10 04:00:00+00:00,109554.5,109605.5,109322.5,109478.0,1984,3326.800048828125,3328.5,3322.39990234375,3327.5,2830.0,99.1500015258789,99.19000244140625,99.0999984741211,99.0999984741211,0.0
2025-06-10 05:00:00+00:00,109480.5,109683.0,109160.0,109262.5,3702,3337.89990234375,3339.39990234375,3326.10009765625,3326.800048828125,8661.0,99.08999633789062,99.16000366210938,99.0199966430664,99.1449966430664,4656.0
2025-06-10 06:00:00+00:00,109271.5,109593.5,109100.5,109460.5,2840,3345.199951171875,3351.5,3335.60009765625,3337.89990234375,11412.0,99.19499969482422,99.20999908447266,99.03500366210938,99.1050033569336,1176.0
2025-06-10 07:00:00+00:00,109441.5,109475.5,109055.0,109178.0,7596,3349.89990234375,3352.89990234375,3344.300048828125,3345.10009765625,8392.0,99.23500061035156,99.36499786376953,99.16999816894531,99.19999694824219,1810.0
2025-06-10 08:00:00+00:00,109178.0,109379.0,109025.5,109051.0,4290,3350.0,3355.800048828125,3346.39990234375,3350.60009765625,6449.0,99.11000061035156,99.23500061035156,99.09500122070312,99.23500061035156,819.0
2025-06-10 09:00:00+00:00,109051.0,109479.5,109037.0,109475.0,2920,3350.5,3352.39990234375,3347.89990234375,3349.89990234375,3353.0,99.05500030517578,99.1449966430664,99.05500030517578,99.12000274658203,780.0
2025-06-10 10:00:00+00:00,109463.0,109541.0,109228.5,109262.0,1718,3356.199951171875,3357.199951171875,3349.199951171875,3350.60009765625,3504.0,99.0,99.08499908447266,98.98999786376953,99.05000305175781,999.0
2025-06-10 11:00:00+00:00,109269.0,109800.0,109160.5,109491.5,15766,3354.39990234375,3363.60009765625,3352.89990234375,3356.199951171875,8054.0,98.95999908447266,99.0199966430664,98.91500091552734,98.98999786376953,1033.0
2025-06-10 12:00:00+00:00,109498.5,109647.5,109360.0,109642.5,4870,3358.10009765625,3361.300048828125,3350.300048828125,3354.60009765625,9901.0,98.94000244140625,98.98500061035156,98.87999725341797,98.95999908447266,833.0
2025-06-10 13:00:00+00:00,109626.0,109842.0,108818.5,109267.0,8996,3364.60009765625,3370.39990234375,3356.5,3358.199951171875,13690.0,98.83999633789062,98.8949966430664,98.83000183105469,98.8949966430664,1306.0
2025-06-10 14:00:00+00:00,109242.0,109297.5,108429.5,108593.5,14767,3349.39990234375,3364.89990234375,3347.300048828125,3364.60009765625,16910.0,98.98500061035156,98.99500274658203,98.83000183105469,98.84500122070312,1049.0
2025-06-10 15:00:00+00:00,108562.0,109171.0,108313.5,108970.0,12841,3347.699951171875,3350.39990234375,3344.10009765625,3346.699951171875,11056.0,99.03500366210938,99.06500244140625,98.9749984741211,98.98500061035156,1016.0
2025-06-10 16:00:00+00:00,108975.0,109203.5,108639.5,108680.5,3171,3342.10009765625,3348.800048828125,3340.800048828125,3347.5,5895.0,99.04000091552734,99.08000183105469,99.00499725341797,99.02999877929688,617.0
2025-06-10 17:00:00+00:00,108680.5,109016.0,108569.5,108656.0,2989,3345.800048828125,3346.39990234375,3341.10009765625,3342.5,7042.0,99.04000091552734,99.08000183105469,99.00499725341797,99.03500366210938,299.0
2025-06-10 18:00:00+00:00,108659.5,109410.0,108503.5,109230.5,5464,3342.5,3346.300048828125,3340.10009765625,3345.89990234375,3557.0,99.05999755859375,99.0999984741211,99.03500366210938,99.04499816894531,1593.0
2025-06-10 19:00:00+00:00,109264.5,110360.5,109257.0,109482.5,15125,3349.89990234375,3355.60009765625,3342.199951171875,3342.60009765625,4975.0,99.00499725341797,99.08000183105469,98.94499969482422,99.06999969482422,559.0
2025-06-10 20:00:00+00:00,109412.5,109963.0,109190.5,109909.5,6439,3344.800048828125,3350.300048828125,3343.60009765625,3350.10009765625,1875.0,99.0250015258789,99.05000305175781,98.98500061035156,99.00499725341797,0.0
2025-06-10 21:00:00+00:00,109924.5,109950.0,109385.0,109813.5,4859,3344.6500244140625,3349.0,3342.5,3347.2000732421875,937.5,99.03000068664551,99.04875183105469,98.96625137329102,98.99124717712402,67.25
2025-06-10 22:00:00+00:00,109813.0,110131.5,109565.5,109675.0,6943,3344.5,3347.699951171875,3341.39990234375,3344.300048828125,0.0,99.03499984741211,99.04750061035156,98.94750213623047,98.97749710083008,134.5
2025-06-10 23:00:00+00:00,109696.5,110263.5,109545.5,110235.5,5476,3348.5,3348.60009765625,3335.39990234375,3344.699951171875,5904.0,99.03999900817871,99.04624938964844,98.92875289916992,98.96374702453613,201.75
2025-06-11 00:00:00+00:00,110197.0,110223.0,109737.0,109748.0,3511,3353.199951171875,3356.39990234375,3345.10009765625,3348.60009765625,4859.0,99.04499816894531,99.04499816894531,98.91000366210938,98.94999694824219,269.0
2025-06-11 01:00:00+00:00,109783.0,109786.0,109521.0,109562.5,1725,3349.5,3358.60009765625,3348.60009765625,3353.300048828125,4905.0,99.15499877929688,99.16000366210938,99.01000213623047,99.05500030517578,557.0
2025-06-11 02:00:00+00:00,109563.0,109820.0,109500.0,109642.5,1818,3359.199951171875,3360.800048828125,3347.89990234375,3349.39990234375,4542.0,99.11000061035156,99.16999816894531,99.08000183105469,99.1500015258789,303.0
2025-06-11 03:00:00+00:00,109628.0,109819.0,109561.0,109664.5,1894,3361.0,3363.199951171875,3357.199951171875,3359.39990234375,4096.0,99.11000061035156,99.13500213623047,99.08999633789062,99.11000061035156,190.0
2025-06-11 04:00:00+00:00,109651.5,109683.5,109500.0,109522.0,1744,3363.10009765625,3364.39990234375,3358.39990234375,3360.699951171875,4154.0,99.11000061035156,99.125,99.07499694824219,99.1050033569336,166.0
2025-06-11 05:00:00+00:00,109538.0,109612.5,109380.5,109424.0,1438,3360.5,3364.800048828125,3356.199951171875,3363.199951171875,5398.0,99.05500030517578,99.12999725341797,99.05000305175781,99.11000061035156,253.0
2025-06-11 06:00:00+00:00,109431.5,109641.5,109322.0,109555.5,5641,3358.10009765625,3361.300048828125,3353.199951171875,3360.60009765625,4867.0,99.17500305175781,99.17500305175781,99.05000305175781,99.05500030517578,405.0
2025-06-11 07:00:00+00:00,109550.5,109700.5,109392.0,109396.5,1927,3366.60009765625,3369.699951171875,3355.60009765625,3358.0,7486.0,99.09500122070312,99.19999694824219,99.06500244140625,99.16000366210938,1140.0
2025-06-11 08:00:00+00:00,109424.5,109629.5,109406.0,109522.5,3381,3365.5,3367.800048828125,3363.5,3366.39990234375,3566.0,99.0199966430664,99.1050033569336,98.97000122070312,99.09500122070312,873.0
2025-06-11 09:00:00+00:00,109533.0,109561.0,109180.5,109216.5,5998,3354.699951171875,3365.699951171875,3352.699951171875,3365.5,8594.0,99.00499725341797,99.0250015258789,98.92500305175781,99.0250015258789,1005.0
2025-06-11 10:00:00+00:00,109231.5,109420.0,109159.5,109322.5,2906,3350.39990234375,3357.300048828125,3348.10009765625,3354.699951171875,4718.0,98.98999786376953,99.01499938964844,98.95999908447266,99.0,2153.0
2025-06-11 11:00:00+00:00,109322.0,109343.0,109155.5,109200.5,9749,3353.800048828125,3355.800048828125,3345.699951171875,3350.39990234375,6666.0,99.0250015258789,99.07499694824219,98.9800033569336,98.98999786376953,424.0
2025-06-11 12:00:00+00:00,109231.5,109888.0,108986.0,109664.0,18067,3357.300048828125,3382.300048828125,3347.800048828125,3353.800048828125,33191.0,98.79000091552734,99.0999984741211,98.55000305175781,99.04000091552734,6723.0
2025-06-11 13:00:00+00:00,109673.5,109843.0,109270.0,109602.5,7375,3350.699951171875,3365.60009765625,3347.5,3357.300048828125,21690.0,98.76499938964844,98.875,98.69999694824219,98.78500366210938,4464.0
2025-06-11 14:00:00+00:00,109638.5,110337.0,109599.5,109808.5,10903,3358.800048828125,3361.39990234375,3349.199951171875,3350.5,15021.0,98.66500091552734,98.77999877929688,98.62000274658203,98.7699966430664,2851.0
2025-06-11 15:00:00+00:00,109831.0,109997.0,109607.0,109689.5,5313,3353.699951171875,3363.10009765625,3350.0,3358.800048828125,10821.0,98.56999969482422,98.69499969482422,98.56500244140625,98.66999816894531,2582.0
2025-06-11 16:00:00+00:00,109695.0,109765.0,109320.0,109400.0,4434,3351.0,3355.199951171875,3348.699951171875,3353.89990234375,6029.0,98.58499908447266,98.62999725341797,98.53500366210938,98.56500244140625,1134.0
2025-06-11 17:00:00+00:00,109357.0,109710.5,108908.0,108910.0,7584,3344.5,3352.10009765625,3339.39990234375,3351.0,12355.0,98.52999877929688,98.5999984741211,98.5199966430664,98.58999633789062,916.0
2025-06-11 18:00:00+00:00,108933.5,109027.5,108350.5,108755.0,9568,3364.300048828125,3368.39990234375,3344.0,3344.699951171875,18460.0,98.6050033569336,98.625,98.49500274658203,98.5250015258789,4127.0
2025-06-11 19:00:00+00:00,108750.0,108908.0,108520.0,108676.5,2377,3367.89990234375,3370.199951171875,3362.699951171875,3364.5,5183.0,98.65499877929688,98.68000030517578,98.6050033569336,98.6050033569336,1948.0
2025-06-11 20:00:00+00:00,108675.5,108963.0,108434.0,108850.0,3934,3376.0,3376.60009765625,3367.800048828125,3368.0,4020.0,98.61499786376953,98.66000366210938,98.6050033569336,98.6500015258789,0.0
2025-06-11 21:00:00+00:00,108866.0,109161.5,108352.5,108465.0,6922,3382.699951171875,3383.4500732421875,3372.050048828125,3372.75,2010.0,98.5462474822998,98.62375259399414,98.53250312805176,98.60125160217285,389.5
2025-06-11 22:00:00+00:00,108423.5,108580.0,108005.0,108378.0,6013,3389.39990234375,3390.300048828125,3376.300048828125,3377.5,0.0,98.47749710083008,98.5875015258789,98.46000289916992,98.5525016784668,779.0
2025-06-11 23:00:00+00:00,108367.0,108653.0,108300.5,108600.5,1850,3385.800048828125,3394.0,3377.60009765625,3389.5,7423.0,98.40874671936035,98.55125045776367,98.38750267028809,98.50375175476074,1168.5
2025-06-12 00:00:00+00:00,108600.5,108782.0,108288.5,108675.0,5918,3386.39990234375,3391.89990234375,3382.5,3386.0,6761.0,98.33999633789062,98.51499938964844,98.31500244140625,98.45500183105469,1558.0
2025-06-12 01:00:00+00:00,108661.5,108665.0,108216.0,108481.5,3409,3391.60009765625,3397.10009765625,3382.699951171875,3386.39990234375,8530.0,98.3499984741211,98.3949966430664,98.2750015258789,98.36000061035156,966.0
2025-06-12 02:00:00+00:00,108454.0,108716.5,108325.5,108332.5,4320,3394.89990234375,3398.39990234375,3389.300048828125,3391.300048828125,7404.0,98.41500091552734,98.44999694824219,98.3550033569336,98.3550033569336,543.0
2025-06-12 03:00:00+00:00,108340.0,108388.0,107680.5,107832.5,17660,3393.89990234375,3396.89990234375,3391.5,3394.89990234375,3108.0,98.33499908447266,98.41500091552734,98.30999755859375,98.41000366210938,498.0
2025-06-12 04:00:00+00:00,107820.5,107885.5,107364.0,107720.0,12313,3390.800048828125,3394.0,3389.5,3393.39990234375,2245.0,98.36499786376953,98.4000015258789,98.34500122070312,98.34500122070312,190.0
2025-06-12 05:00:00+00:00,107704.5,107881.5,107548.0,107704.5,1951,3394.800048828125,3396.5,3388.0,3390.60009765625,3955.0,98.26499938964844,98.37999725341797,98.23999786376953,98.36499786376953,384.0
2025-06-12 06:00:00+00:00,107706.5,107951.0,107613.0,107855.5,3636,3395.0,3395.699951171875,3385.10009765625,3394.89990234375,6701.0,98.32499694824219,98.38999938964844,98.26499938964844,98.2699966430664,798.0
2025-06-12 07:00:00+00:00,107855.5,107916.5,107402.5,107577.5,3442,3366.60009765625,3395.39990234375,3358.5,3395.10009765625,18146.0,98.34500122070312,98.48500061035156,98.31999969482422,98.32499694824219,1002.0
2025-06-12 08:00:00+00:00,107577.5,107797.5,107400.5,107685.5,2528,3376.300048828125,3380.800048828125,3366.699951171875,3366.800048828125,11074.0,98.19999694824219,98.34500122070312,98.18499755859375,98.33499908447266,655.0
2025-06-12 09:00:00+00:00,107685.5,107721.0,107437.0,107459.0,5331,3385.5,3388.199951171875,3375.0,3376.199951171875,9377.0,98.0250015258789,98.2300033569336,97.91500091552734,98.20500183105469,1320.0
2025-06-12 10:00:00+00:00,107460.0,107479.0,107178.0,107286.0,4449,3402.89990234375,3406.5,3382.5,3385.60009765625,13817.0,97.43000030517578,98.05999755859375,97.31500244140625,98.0250015258789,4929.0
2025-06-12 11:00:00+00:00,107283.5,107314.5,106843.0,106863.0,13765,3399.699951171875,3409.199951171875,3393.5,3402.89990234375,11467.0,97.44000244140625,97.93000030517578,97.33000183105469,97.875,1395.0
2025-06-12 12:00:00+00:00,106881.0,107389.5,106834.5,106939.0,7722,3409.199951171875,3411.39990234375,3396.699951171875,3399.5,14277.0,97.25499725341797,97.45999908447266,97.12999725341797,97.43000030517578,4268.0
2025-06-12 13:00:00+00:00,106961.0,107135.0,106540.5,107004.0,8244,3412.800048828125,3419.800048828125,3399.89990234375,3409.0,27187.0,97.42500305175781,97.45999908447266,97.19999694824219,97.26000213623047,2764.0
2025-06-12 14:00:00+00:00,107034.0,107666.0,107024.0,107560.0,8021,3404.39990234375,3414.199951171875,3403.39990234375,3412.699951171875,20511.0,97.47000122070312,97.4749984741211,97.3949966430664,97.42500305175781,1837.0
2025-06-12 15:00:00+00:00,107578.5,107769.5,106840.5,106960.5,6765,3406.5,3411.5,3398.10009765625,3404.39990234375,15770.0,97.49500274658203,97.56500244140625,97.44499969482422,97.47000122070312,2076.0
